location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,72.40662856938926,2025-09-13,2025-09-13,quantile,wk inc covid hosp
02,0,0.01,46.14748433862295,2025-09-13,2025-09-13,quantile,wk inc covid hosp
04,0,0.01,180.96502903857282,2025-09-13,2025-09-13,quantile,wk inc covid hosp
05,0,0.01,930.718829365236,2025-09-13,2025-09-13,quantile,wk inc covid hosp
06,0,0.01,378.0399133719125,2025-09-13,2025-09-13,quantile,wk inc covid hosp
08,0,0.01,196.7047582146738,2025-09-13,2025-09-13,quantile,wk inc covid hosp
09,0,0.01,97.70297853829062,2025-09-13,2025-09-13,quantile,wk inc covid hosp
10,0,0.01,32.381540672390905,2025-09-13,2025-09-13,quantile,wk inc covid hosp
11,0,0.01,1074.7966177264002,2025-09-13,2025-09-13,quantile,wk inc covid hosp
12,0,0.01,737.4759690151467,2025-09-13,2025-09-13,quantile,wk inc covid hosp
13,0,0.01,157.0457568509799,2025-09-13,2025-09-13,quantile,wk inc covid hosp
15,0,0.01,76.67197804519726,2025-09-13,2025-09-13,quantile,wk inc covid hosp
16,0,0.01,268.74021602272387,2025-09-13,2025-09-13,quantile,wk inc covid hosp
17,0,0.01,272.9359537140472,2025-09-13,2025-09-13,quantile,wk inc covid hosp
18,0,0.01,189.63642940461207,2025-09-13,2025-09-13,quantile,wk inc covid hosp
19,0,0.01,85.49635524734859,2025-09-13,2025-09-13,quantile,wk inc covid hosp
20,0,0.01,203.97536326306763,2025-09-13,2025-09-13,quantile,wk inc covid hosp
21,0,0.01,214.2906494180313,2025-09-13,2025-09-13,quantile,wk inc covid hosp
22,0,0.01,119.60530150042177,2025-09-13,2025-09-13,quantile,wk inc covid hosp
23,0,0.01,163.91863479494398,2025-09-13,2025-09-13,quantile,wk inc covid hosp
24,0,0.01,291.5380556498476,2025-09-13,2025-09-13,quantile,wk inc covid hosp
25,0,0.01,602.6718191697945,2025-09-13,2025-09-13,quantile,wk inc covid hosp
26,0,0.01,307.00743857492415,2025-09-13,2025-09-13,quantile,wk inc covid hosp
27,0,0.01,101.71547569964758,2025-09-13,2025-09-13,quantile,wk inc covid hosp
28,0,0.01,162.28025643011242,2025-09-13,2025-09-13,quantile,wk inc covid hosp
29,0,0.01,148.22596289537935,2025-09-13,2025-09-13,quantile,wk inc covid hosp
30,0,0.01,46.14749670969478,2025-09-13,2025-09-13,quantile,wk inc covid hosp
31,0,0.01,112.19781395311188,2025-09-13,2025-09-13,quantile,wk inc covid hosp
32,0,0.01,68.10202379725258,2025-09-13,2025-09-13,quantile,wk inc covid hosp
33,0,0.01,325.9801819978453,2025-09-13,2025-09-13,quantile,wk inc covid hosp
34,0,0.01,113.34006502004489,2025-09-13,2025-09-13,quantile,wk inc covid hosp
35,0,0.01,643.3498678636361,2025-09-13,2025-09-13,quantile,wk inc covid hosp
36,0,0.01,929.1823173311019,2025-09-13,2025-09-13,quantile,wk inc covid hosp
37,0,0.01,116.6506213998023,2025-09-13,2025-09-13,quantile,wk inc covid hosp
