location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,69.68495839021024
02,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,10.368025688265092
04,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,81.27496739945092
05,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,199.1656940453898
06,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,412.457942896684
08,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,68.81441296878359
09,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,39.06572050303214
10,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,10.848717084157565
11,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,167.69772312670423
12,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,450.5109692128147
13,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,131.57905765145907
15,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,23.491716056081938
16,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,37.956288858738034
17,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,108.34493057463023
18,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,79.97494421106838
19,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,29.844776439292477
20,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,55.757857003514665
21,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,59.69359002458334
22,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,71.97748544306445
23,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,30.19243698830444
24,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,73.10368014555844
25,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,153.73300955064227
26,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,91.74699129198153
27,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,45.84858945867245
28,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,66.06418353931635
29,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,75.58776505653992
30,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,16.47947893576009
31,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,19.334091487616703
32,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,31.582549549016658
33,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,59.360060806124025
34,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,66.81768897854812
35,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,134.36870055842223
36,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,377.9218844310194
37,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,123.26494232408825
38,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,49.59507200636924
39,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,115.30235568240448
40,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,61.18101002377774
41,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,82.38420952715843
42,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,113.80844890840203
44,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,23.932960535596045
45,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,41.274828354467566
46,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,23.051300092259254
47,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,242.24910273886312
48,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,267.9747920638786
49,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,15.671452688454274
50,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,10.124455846134946
51,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,116.305767539277
53,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,47.01270873158956
54,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,47.26243932013835
55,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,67.1310196393752
56,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,1.4910357309337556
72,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,1751.9180113354387
US,2026-08-15,0,2026-08-15,wk inc covid hosp,quantile,0.01,1134.0756443658017
01,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,71.90779611296797
02,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,4.486701977635176
04,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,84.1967914758283
05,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,182.15363292071746
06,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,421.6289213499304
08,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,69.13057866686609
09,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,38.93028365401009
10,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,10.873754664944139
11,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,147.31902201589332
12,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,402.749255181792
13,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,134.91658917792742
15,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,22.424539993178588
16,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,33.3061658508803
17,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,108.02058953922659
18,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,79.62596814635641
19,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,31.54768395724426
20,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,54.020296835463334
21,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,59.859084356982486
22,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,65.61362349755238
23,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,23.620510021356765
24,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,69.27628654540352
25,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,164.65292995778353
26,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,89.60080820986857
27,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,49.91412984561559
28,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,60.810911557561454
29,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,77.58216240267902
30,2026-08-15,1,2026-08-22,wk inc covid hosp,quantile,0.01,15.797339231097528
