location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,75.43094707052734,2025-08-09,2025-08-09,quantile,wk inc covid hosp
02,0,0.01,21.557718481514236,2025-08-09,2025-08-09,quantile,wk inc covid hosp
04,0,0.01,104.64966835996455,2025-08-09,2025-08-09,quantile,wk inc covid hosp
05,0,0.01,237.54534291509225,2025-08-09,2025-08-09,quantile,wk inc covid hosp
06,0,0.01,539.2410565753441,2025-08-09,2025-08-09,quantile,wk inc covid hosp
08,0,0.01,90.93736962099409,2025-08-09,2025-08-09,quantile,wk inc covid hosp
09,0,0.01,47.32913775851099,2025-08-09,2025-08-09,quantile,wk inc covid hosp
10,0,0.01,11.473370131401888,2025-08-09,2025-08-09,quantile,wk inc covid hosp
11,0,0.01,181.74746308960772,2025-08-09,2025-08-09,quantile,wk inc covid hosp
12,0,0.01,682.04217770014,2025-08-09,2025-08-09,quantile,wk inc covid hosp
13,0,0.01,176.33302781735077,2025-08-09,2025-08-09,quantile,wk inc covid hosp
15,0,0.01,53.80514743347526,2025-08-09,2025-08-09,quantile,wk inc covid hosp
16,0,0.01,65.4751571850465,2025-08-09,2025-08-09,quantile,wk inc covid hosp
17,0,0.01,167.5286135238719,2025-08-09,2025-08-09,quantile,wk inc covid hosp
18,0,0.01,97.35426598686108,2025-08-09,2025-08-09,quantile,wk inc covid hosp
19,0,0.01,26.274386506306577,2025-08-09,2025-08-09,quantile,wk inc covid hosp
20,0,0.01,55.22613655949668,2025-08-09,2025-08-09,quantile,wk inc covid hosp
21,0,0.01,86.26286622599652,2025-08-09,2025-08-09,quantile,wk inc covid hosp
22,0,0.01,97.24407331942382,2025-08-09,2025-08-09,quantile,wk inc covid hosp
23,0,0.01,45.95332073244988,2025-08-09,2025-08-09,quantile,wk inc covid hosp
24,0,0.01,145.2821228305524,2025-08-09,2025-08-09,quantile,wk inc covid hosp
25,0,0.01,242.50228506414376,2025-08-09,2025-08-09,quantile,wk inc covid hosp
26,0,0.01,124.1085689806481,2025-08-09,2025-08-09,quantile,wk inc covid hosp
27,0,0.01,59.1307387132858,2025-08-09,2025-08-09,quantile,wk inc covid hosp
28,0,0.01,61.6067516171178,2025-08-09,2025-08-09,quantile,wk inc covid hosp
29,0,0.01,92.53393595927874,2025-08-09,2025-08-09,quantile,wk inc covid hosp
30,0,0.01,8.23298770272501,2025-08-09,2025-08-09,quantile,wk inc covid hosp
31,0,0.01,39.257308510316314,2025-08-09,2025-08-09,quantile,wk inc covid hosp
32,0,0.01,37.81000389049936,2025-08-09,2025-08-09,quantile,wk inc covid hosp
33,0,0.01,73.8322002598933,2025-08-09,2025-08-09,quantile,wk inc covid hosp
34,0,0.01,111.59766812227747,2025-08-09,2025-08-09,quantile,wk inc covid hosp
35,0,0.01,188.86444574661377,2025-08-09,2025-08-09,quantile,wk inc covid hosp
36,0,0.01,538.2300353054168,2025-08-09,2025-08-09,quantile,wk inc covid hosp
37,0,0.01,148.44942850544535,2025-08-09,2025-08-09,quantile,wk inc covid hosp
38,0,0.01,97.10275463235523,2025-08-09,2025-08-09,quantile,wk inc covid hosp
39,0,0.01,147.9942186642419,2025-08-09,2025-08-09,quantile,wk inc covid hosp
