location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,87.87399564335307,2025-08-16,2025-08-16,quantile,wk inc covid hosp
02,0,0.01,28.986996324778513,2025-08-16,2025-08-16,quantile,wk inc covid hosp
04,0,0.01,151.24844115279623,2025-08-16,2025-08-16,quantile,wk inc covid hosp
05,0,0.01,522.8297429121664,2025-08-16,2025-08-16,quantile,wk inc covid hosp
06,0,0.01,509.87932429744546,2025-08-16,2025-08-16,quantile,wk inc covid hosp
08,0,0.01,143.5510373079858,2025-08-16,2025-08-16,quantile,wk inc covid hosp
09,0,0.01,79.67317812405692,2025-08-16,2025-08-16,quantile,wk inc covid hosp
10,0,0.01,22.205432453785814,2025-08-16,2025-08-16,quantile,wk inc covid hosp
11,0,0.01,492.2978669474693,2025-08-16,2025-08-16,quantile,wk inc covid hosp
12,0,0.01,741.140143571255,2025-08-16,2025-08-16,quantile,wk inc covid hosp
13,0,0.01,196.8313821060824,2025-08-16,2025-08-16,quantile,wk inc covid hosp
15,0,0.01,64.21425503373239,2025-08-16,2025-08-16,quantile,wk inc covid hosp
16,0,0.01,138.35138453514526,2025-08-16,2025-08-16,quantile,wk inc covid hosp
17,0,0.01,233.83624059465436,2025-08-16,2025-08-16,quantile,wk inc covid hosp
18,0,0.01,151.87211375613353,2025-08-16,2025-08-16,quantile,wk inc covid hosp
19,0,0.01,53.559438855722966,2025-08-16,2025-08-16,quantile,wk inc covid hosp
20,0,0.01,115.7048513163203,2025-08-16,2025-08-16,quantile,wk inc covid hosp
21,0,0.01,146.5135537883312,2025-08-16,2025-08-16,quantile,wk inc covid hosp
22,0,0.01,118.47452535772995,2025-08-16,2025-08-16,quantile,wk inc covid hosp
23,0,0.01,95.09860362418931,2025-08-16,2025-08-16,quantile,wk inc covid hosp
24,0,0.01,220.85893950726773,2025-08-16,2025-08-16,quantile,wk inc covid hosp
25,0,0.01,405.43757755253705,2025-08-16,2025-08-16,quantile,wk inc covid hosp
26,0,0.01,218.31538531517063,2025-08-16,2025-08-16,quantile,wk inc covid hosp
27,0,0.01,81.80452489966441,2025-08-16,2025-08-16,quantile,wk inc covid hosp
28,0,0.01,106.63754096451473,2025-08-16,2025-08-16,quantile,wk inc covid hosp
29,0,0.01,139.3181701405703,2025-08-16,2025-08-16,quantile,wk inc covid hosp
30,0,0.01,24.532035259392632,2025-08-16,2025-08-16,quantile,wk inc covid hosp
31,0,0.01,69.76616794710603,2025-08-16,2025-08-16,quantile,wk inc covid hosp
32,0,0.01,56.34830710092391,2025-08-16,2025-08-16,quantile,wk inc covid hosp
33,0,0.01,165.57215350650947,2025-08-16,2025-08-16,quantile,wk inc covid hosp
34,0,0.01,124.82450782733066,2025-08-16,2025-08-16,quantile,wk inc covid hosp
35,0,0.01,374.15820161476773,2025-08-16,2025-08-16,quantile,wk inc covid hosp
36,0,0.01,754.0727371036719,2025-08-16,2025-08-16,quantile,wk inc covid hosp
37,0,0.01,159.48516528527233,2025-08-16,2025-08-16,quantile,wk inc covid hosp
38,0,0.01,203.06539991140593,2025-08-16,2025-08-16,quantile,wk inc covid hosp
39,0,0.01,203.1945014351355,2025-08-16,2025-08-16,quantile,wk inc covid hosp
40,0,0.01,132.00397530727147,2025-08-16,2025-08-16,quantile,wk inc covid hosp
41,0,0.01,292.79532122287424,2025-08-16,2025-08-16,quantile,wk inc covid hosp
42,0,0.01,214.67127647559653,2025-08-16,2025-08-16,quantile,wk inc covid hosp
44,0,0.01,70.09914083250285,2025-08-16,2025-08-16,quantile,wk inc covid hosp
45,0,0.01,69.01977770280769,2025-08-16,2025-08-16,quantile,wk inc covid hosp
46,0,0.01,101.48301987174325,2025-08-16,2025-08-16,quantile,wk inc covid hosp
47,0,0.01,529.3966631778662,2025-08-16,2025-08-16,quantile,wk inc covid hosp
48,0,0.01,294.3786003848179,2025-08-16,2025-08-16,quantile,wk inc covid hosp
49,0,0.01,35.86256558291042,2025-08-16,2025-08-16,quantile,wk inc covid hosp
50,0,0.01,51.56074141712736,2025-08-16,2025-08-16,quantile,wk inc covid hosp
51,0,0.01,267.3508868003524,2025-08-16,2025-08-16,quantile,wk inc covid hosp
53,0,0.01,95.05607888509894,2025-08-16,2025-08-16,quantile,wk inc covid hosp
54,0,0.01,148.0139064054627,2025-08-16,2025-08-16,quantile,wk inc covid hosp
55,0,0.01,106.6473728395894,2025-08-16,2025-08-16,quantile,wk inc covid hosp
56,0,0.01,19.298595914744304,2025-08-16,2025-08-16,quantile,wk inc covid hosp
72,0,0.01,5861.001198751855,2025-08-16,2025-08-16,quantile,wk inc covid hosp
US,0,0.01,3593.8644298807235,2025-08-16,2025-08-16,quantile,wk inc covid hosp
01,0,0.025,94.4815271604429,2025-08-16,2025-08-16,quantile,wk inc covid hosp
